TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CLAIM_STATUS,INCIDENT_SEVERITY,RISK_SEGMENTATION,CUSTOMER_STATE,INCIDENT_STATE,INCIDENT_CITY,AGE,EMPLOYMENT_STATUS,AGENT_ID,AGENT_NAME,AGENT_CITY,AGENT_STATE,VENDOR_ID,VENDOR_NAME,VENDOR_CITY,VENDOR_STATE
2020-08-27 00:00:00,TXN00002165,A00003911,PLC00004336,2018-01-11,2020-08-10,2020-08-15,Mobile,8.38,200,A,Major Loss,M,KY,FL,Panama City Beach,54,Y,AGENT00414,Christine Carter,Washington,DC,,,,
2020-08-27 00:00:00,TXN00002166,A00007053,PLC00008284,2014-10-11,2020-08-18,2020-08-21,Travel,79.74,1000,A,Total Loss,M,CO,OK,Oklahoma City,58,Y,AGENT01189,Bruce Matheny,Manchester,CT,,,,
2020-08-27 00:00:00,TXN00002167,A00005662,PLC00007316,2015-12-28,2020-08-08,2020-08-13,Health,184.38,20000,A,Major Loss,M,AR,CA,Union City,37,Y,AGENT00358,Mary Tademy,Arvada,CO,VNDR00568,"Green, Allen and Collins",Manchester,CT
2020-08-27 00:00:00,TXN00002168,A00005043,PLC00001652,2015-12-11,2020-08-12,2020-08-17,Motor,129.27,1000,A,Minor Loss,L,TN,AR,Fayetteville,59,Y,AGENT00990,Louise Sarkin,Montgomery,AL,VNDR00115,"King, Novak and Perez",Montgomery,AL
2020-08-27 00:00:00,TXN00002169,A00001427,PLC00008889,2013-01-18,2020-08-07,2020-08-12,Travel,84.58,1000,A,Major Loss,M,DC,CO,Arvada,51,Y,AGENT00202,Michael Grimes,Washington,DC,,,,
2020-08-27 00:00:00,TXN00002170,A00004471,PLC00004674,2016-12-05,2020-08-15,2020-08-20,Travel,85.68,5000,A,Total Loss,L,AR,CO,Greeley,52,Y,AGENT00709,Richard Joyner,Pasadena,MD,VNDR00260,"Freeman, Branch and Mueller",Washington,DC
2020-08-27 00:00:00,TXN00002171,A00007467,PLC00001810,2019-09-02,2020-08-19,2020-08-22,Motor,135.89,8000,A,Minor Loss,M,AZ,AR,Fayetteville,30,Y,AGENT00696,James Harrison,Union City,CA,VNDR00045,Bell PLC,Anchorage,AK
2020-08-27 00:00:00,TXN00002172,A00001991,PLC00000493,2013-08-27,2020-08-12,2020-08-17,Property,152.75,23000,A,Total Loss,L,AZ,AL,Montgomery,60,Y,AGENT00683,Elodia Brown,Montgomery,AL,VNDR00074,Fox-Anderson,Berkeley,CA
2020-08-27 00:00:00,TXN00002173,A00009834,PLC00001487,2013-11-04,2020-08-07,2020-08-12,Travel,58.06,2000,A,Minor Loss,L,DC,CO,Arvada,47,Y,AGENT00155,Doris Spaulding,Midwest City,OK,VNDR00250,Palmer-Mccall,Manchester,CT
2020-08-27 00:00:00,TXN00002174,A00001267,PLC00004169,2014-05-22,2020-08-17,2020-08-20,Health,175.9,16000,A,Minor Loss,L,CO,KY,Louisville,38,Y,AGENT00251,James Alexander,Savannah,GA,,,,
2020-08-27 00:00:00,TXN00002175,A00009597,PLC00002777,2013-06-16,2020-08-19,2020-08-22,Travel,64.83,2000,A,Major Loss,M,CA,AR,Fayetteville,46,Y,AGENT01066,Amy King,Montgomery,AL,,,,
2020-08-27 00:00:00,TXN00002176,A00008776,PLC00005072,2016-06-10,2020-08-25,2020-08-25,Health,150.88,7000,A,Total Loss,L,DC,OK,Oklahoma City,43,N,AGENT00922,Rebecca Marr,Glendale,AZ,,,,
2020-08-27 00:00:00,TXN00002177,A00003150,PLC00004208,2011-06-23,2020-08-08,2020-08-13,Property,132.65,16000,A,Minor Loss,M,DC,MA,Medway,30,N,AGENT01010,Wilfred Jenkins,Manchester,CT,,,,
2020-08-27 00:00:00,TXN00002178,A00002278,PLC00002559,2015-08-21,2020-08-07,2020-08-12,Travel,80.56,2000,A,Major Loss,L,DC,CA,Oakland,56,Y,AGENT01159,Benjamin Lanier,Glendale,AZ,VNDR00326,Stewart Ltd,Washington,DC
2020-08-27 00:00:00,TXN00002179,A00002158,PLC00000237,2018-09-10,2020-08-25,2020-08-25,Property,103.51,17000,A,Total Loss,M,KY,AR,Farmington,60,Y,AGENT00258,Daniel Kissee,Nashville,TN,VNDR00407,"Wilson, Acosta and Chapman",Savannah,GA
2020-08-27 00:00:00,TXN00002180,A00000467,PLC00001403,2014-05-18,2020-08-21,2020-08-23,Health,113.03,14000,A,Total Loss,H,AZ,AL,Montgomery,64,Y,AGENT00962,Audra Brown,Manchester,CT,,,,
2020-08-27 00:00:00,TXN00002181,A00004434,PLC00006715,2013-09-09,2020-08-19,2020-08-22,Travel,74.98,2000,A,Major Loss,M,FL,AK,Anchorage,60,Y,AGENT00055,Wendi Hensley,Nashville,TN,,,,
2020-08-27 00:00:00,TXN00002182,A00000825,PLC00000859,2018-11-11,2020-08-23,2020-08-24,Property,157.41,13000,D,Major Loss,M,MD,VT,Woodbury,36,Y,AGENT00019,Letitia Friedman,Louisville,KY,VNDR00211,"Keller, Fuentes and Smith",Manchester,CT
2020-08-28 00:00:00,TXN00002183,A00000513,PLC00002870,2016-08-04,2020-08-09,2020-08-14,Property,136.69,30000,A,Total Loss,L,KY,AZ,Glendale,48,Y,AGENT00627,Lori Rutledge,Moretown,VT,,,,
2020-08-28 00:00:00,TXN00002184,A00009020,PLC00002903,2018-03-17,2020-08-19,2020-08-22,Travel,63.59,5000,A,Major Loss,L,VT,MA,Dartmouth,31,Y,AGENT00615,Kira Bilodeau,Arvada,CO,VNDR00416,"Contreras, Sanchez and Harris",Fayetteville,AR
2020-08-28 00:00:00,TXN00002185,A00009122,PLC00006964,2012-01-28,2020-08-08,2020-08-13,Life,58.52,18000,A,Major Loss,H,GA,CA,Pioneer,45,Y,AGENT00633,Clarence Mcclendon,West Brattleboro,VT,,,,
2020-08-28 00:00:00,TXN00002186,A00006678,PLC00005585,2018-01-09,2020-08-23,2020-08-24,Life,57.6,66000,A,Major Loss,M,DC,AK,Kenai,32,Y,AGENT00422,Maggie Gentile,Washington,DC,,,,
2020-08-28 00:00:00,TXN00002187,A00004630,PLC00009081,2015-05-07,2020-08-14,2020-08-19,Property,159.38,14000,A,Major Loss,L,AR,CA,Roseville,55,Y,AGENT01076,George Eder,Greeley,CO,VNDR00001,"King, Proctor and Jones",Fayetteville,AR
2020-08-28 00:00:00,TXN00002188,A00007997,PLC00008472,2016-05-09,2020-08-25,2020-08-25,Health,132.69,8000,A,Minor Loss,M,GA,AZ,Glendale,62,Y,AGENT00004,Mary Smith,Panama City,FL,,,,
2020-08-28 00:00:00,TXN00002189,A00004157,PLC00009607,2017-05-07,2020-08-22,2020-08-24,Life,54.53,76000,A,Minor Loss,M,CO,FL,Lynn Haven,39,Y,AGENT00675,Cindy Wilcox,Waddell,AZ,VNDR00312,Roberts Inc,Glendale,AZ
2020-08-28 00:00:00,TXN00002190,A00002429,PLC00005361,2012-09-06,2020-08-16,2020-08-21,Mobile,8.23,600,A,Major Loss,M,MA,CO,Pueblo,30,Y,AGENT00719,Jose Jones,Lynn Haven,FL,VNDR00422,"Martin, Cole and Williams",Arvada,CO
2020-08-28 00:00:00,TXN00002191,A00008949,PLC00004196,2016-10-26,2020-08-17,2020-08-22,Health,147.02,16000,A,Major Loss,M,FL,VT,Essex,55,Y,AGENT00886,Larry Miller,Panama City Beach,FL,,,,
2020-08-28 00:00:00,TXN00002192,A00008483,PLC00005644,2010-06-29,2020-08-11,2020-08-16,Health,183.45,13000,A,Major Loss,M,AK,MA,Quincy,45,Y,AGENT00915,Tina Estrada,Magalia,CA,VNDR00327,"Kelly, Jones and Barnett",Oakland,CA
2020-08-28 00:00:00,TXN00002193,A00006996,PLC00002789,2019-10-18,2020-08-13,2020-08-18,Travel,96.04,5000,A,Major Loss,M,AR,KY,Louisville,52,Y,AGENT00622,Roscoe Wooden,Anchorage,AK,VNDR00280,James-Fowler,Twentynine Palms,CA
2020-08-28 00:00:00,TXN00002194,A00008119,PLC00001451,2012-03-24,2020-08-22,2020-08-24,Mobile,8.19,400,A,Total Loss,M,MA,FL,Panama City,55,Y,AGENT00895,Darla Hines,Capitola,CA,VNDR00518,"Gomez, Griffin and Davis",Panama City,FL
2020-08-28 00:00:00,TXN00002195,A00003908,PLC00009865,2019-07-29,2020-08-19,2020-08-22,Travel,70.78,1000,D,Total Loss,M,FL,OK,Oklahoma City,46,Y,AGENT00845,Josephine Kraemer,Panama City,FL,,,,
2020-08-28 00:00:00,TXN00002196,A00009282,PLC00000654,2014-07-13,2020-08-21,2020-08-23,Health,116.95,2000,A,Total Loss,M,FL,TN,Goodlettsville,36,Y,AGENT00161,Michael Furnace,Glen Burnie,MD,VNDR00410,Fleming Group,,VT
2020-08-28 00:00:00,TXN00002197,A00003754,PLC00005685,2017-04-02,2020-08-13,2020-08-18,Health,191.42,4000,A,Total Loss,M,AZ,DC,Washington,55,Y,AGENT01157,Valerie Roush,Arvada,CO,VNDR00488,Walker-Ingram,Fremont,CA
2020-08-29 00:00:00,TXN00002198,A00004800,PLC00000514,2015-03-20,2020-08-19,2020-08-22,Health,192.21,19000,A,Total Loss,L,MD,FL,Merritt Island,64,Y,AGENT00516,Jose Wood,Pawlet,VT,,,,
2020-08-29 00:00:00,TXN00002199,A00005341,PLC00001063,2019-09-14,2020-08-13,2020-08-18,Travel,60.69,4000,A,Minor Loss,L,KY,VT,Townshend,50,Y,AGENT00190,Mary Jackson,Washington,DC,VNDR00406,Lawson PLC,Savannah,GA
2020-08-29 00:00:00,TXN00002200,A00003241,PLC00005235,2015-07-22,2020-08-14,2020-08-19,Property,134.61,26000,A,Major Loss,L,MA,FL,Panama City,64,Y,AGENT00742,Robert Densmore,Savannah,GA,VNDR00077,Bartlett-Winters,Savannah,GA
2020-08-29 00:00:00,TXN00002201,A00007692,PLC00008913,2015-12-02,2020-08-26,2020-08-26,Life,75.73,34000,A,Major Loss,M,CT,DC,Washington,42,Y,AGENT00253,Michael Cauffman,Mexico Beach,FL,,,,
2020-08-29 00:00:00,TXN00002202,A00005148,PLC00003660,2010-06-10,2020-08-25,2020-08-26,Property,103.97,40000,A,Total Loss,M,VT,MD,Crofton,56,Y,AGENT01089,William See,Washington,DC,VNDR00068,Moore Group,Arvada,CO
2020-08-29 00:00:00,TXN00002203,A00009884,PLC00004235,2010-12-26,2020-08-10,2020-08-15,Mobile,6.56,300,A,Major Loss,L,CA,AK,Anchorage,37,Y,AGENT00440,Betty Zeigler,Norman,OK,VNDR00486,Taylor-Price,San Leandro,CA
2020-08-29 00:00:00,TXN00002204,A00007198,PLC00007652,2017-01-31,2020-08-10,2020-08-15,Travel,68.56,1000,A,Total Loss,M,CA,AL,Montgomery,35,N,AGENT00769,Jessica Montez,Glendale,AZ,,,,
2020-08-29 00:00:00,TXN00002205,A00005556,PLC00000677,2012-05-14,2020-08-17,2020-08-22,Health,189.16,19000,A,Minor Loss,M,AL,GA,Savannah,33,Y,AGENT00023,Amy Venice,,VT,,,,
2020-08-29 00:00:00,TXN00002206,A00003462,PLC00000834,2017-06-19,2020-08-10,2020-08-15,Life,74.66,87000,A,Minor Loss,L,CO,DC,Washington,44,Y,AGENT00136,Denise Newsome,Montgomery,AL,VNDR00006,Wallace Inc,Arvada,CO
2020-08-29 00:00:00,TXN00002207,A00001997,PLC00004873,2014-02-14,2020-08-17,2020-08-22,Property,127.68,11000,A,Major Loss,M,VT,AL,Montgomery,62,Y,AGENT00026,Josephine Amorosi,Fayetteville,AR,VNDR00488,Walker-Ingram,Fremont,CA
2020-08-29 00:00:00,TXN00002208,A00001085,PLC00006665,2010-06-25,2020-08-09,2020-08-14,Life,77.87,89000,A,Minor Loss,H,KY,MD,Glen Burnie,41,Y,AGENT01146,Charla Dash,Selma,CA,VNDR00529,Brooks-Henry,Arvada,CO
2020-08-29 00:00:00,TXN00002209,A00006131,PLC00007168,2016-12-10,2020-08-13,2020-08-18,Health,171.83,11000,A,Major Loss,M,KY,VT,Wheelock,37,Y,AGENT00479,Letha Staton,Brooklyn Park,MD,,,,
2020-08-30 00:00:00,TXN00002210,A00003689,PLC00004339,2012-11-09,2020-08-29,2020-08-29,Property,95.57,23000,A,Major Loss,L,DC,VT,Colchester,64,Y,AGENT00125,Salvador Soriano,Panama City,FL,VNDR00314,Clarke Ltd,Hanover,MD
2020-08-30 00:00:00,TXN00002211,A00006658,PLC00001726,2011-05-11,2020-08-18,2020-08-23,Life,93.81,60000,A,Total Loss,L,CT,MD,Annapolis,38,Y,AGENT01164,George Perry,Savannah,GA,VNDR00057,Mckinney-Riley,Washington,DC
2020-08-30 00:00:00,TXN00002212,A00003704,PLC00003791,2013-12-25,2020-08-21,2020-08-24,Motor,110.36,10000,A,Minor Loss,M,CA,VT,Shelburne,49,Y,AGENT00141,Mike Cress,,VT,VNDR00106,Gilbert PLC,Savannah,GA
2020-08-30 00:00:00,TXN00002213,A00005189,PLC00002016,2017-12-14,2020-08-10,2020-08-15,Travel,57.97,4000,A,Major Loss,H,GA,AZ,Glendale,30,Y,AGENT00632,Caitlin Campbell,Severn,MD,,,,
2020-08-30 00:00:00,TXN00002214,A00007525,PLC00002800,2014-09-04,2020-08-20,2020-08-23,Mobile,6.11,600,A,Major Loss,L,AZ,DC,Washington,29,Y,AGENT00036,Gregory Williamson,Odenton,MD,VNDR00256,Barrett and Sons,Fremont,CA
2020-08-30 00:00:00,TXN00002215,A00000932,PLC00001844,2013-04-20,2020-08-28,2020-08-28,Property,83.4,17000,A,Minor Loss,M,VT,VT,Newport,28,Y,AGENT00475,Brittany Ramirez,Fayetteville,AR,VNDR00394,Hart PLC,Santa Rosa,CA
2020-08-30 00:00:00,TXN00002216,A00007821,PLC00000247,2013-09-24,2020-08-29,2020-08-29,Health,140.89,3000,A,Total Loss,M,CA,VT,Barnard,32,Y,AGENT00399,Olivia Bancroft,Oakland,CA,,,,
2020-08-30 00:00:00,TXN00002217,A00001998,PLC00002191,2018-03-06,2020-08-16,2020-08-21,Property,153.37,37000,A,Major Loss,L,CA,CT,Manchester,29,Y,AGENT00845,Josephine Kraemer,Panama City,FL,VNDR00283,"Sosa, Pugh and Hughes",Fayetteville,AR
2020-08-30 00:00:00,TXN00002218,A00003670,PLC00004648,2019-09-24,2020-08-24,2020-08-26,Life,52.27,88000,A,Minor Loss,M,VT,GA,Savannah,59,Y,AGENT00822,Frederick Patterson,Annapolis,MD,VNDR00325,Sanders-Stark,Louisville,KY
2020-08-30 00:00:00,TXN00002219,A00007695,PLC00009026,2015-11-18,2020-08-26,2020-08-27,Travel,54.73,5000,A,Total Loss,L,OK,KY,Louisville,34,N,AGENT00191,Eric Keith,Glen Burnie,MD,VNDR00425,Nguyen-Hess,Nashville,TN
2020-08-30 00:00:00,TXN00002220,A00004464,PLC00003796,2019-12-20,2020-08-29,2020-08-29,Health,148.9,16000,A,Minor Loss,L,VT,DC,Washington,52,Y,AGENT00303,Deana Hetzler,Montgomery,AL,VNDR00276,Davis-Ferguson,Nashville,TN
2020-08-30 00:00:00,TXN00002221,A00006589,PLC00006055,2019-03-15,2020-08-26,2020-08-27,Life,62.04,40000,A,Total Loss,H,AZ,VT,Williston,59,Y,AGENT00285,Anthony Leatherwood,Nashville,TN,,,,
2020-08-30 00:00:00,TXN00002222,A00009242,PLC00001077,2018-05-15,2020-08-11,2020-08-16,Mobile,10.29,600,A,Major Loss,M,MD,DC,Washington,36,Y,AGENT00926,Annie Bobbitt,Anchorage,AK,VNDR00152,Morris-Howe,Louisville,KY
2020-08-30 00:00:00,TXN00002223,A00000864,PLC00007099,2011-09-14,2020-08-23,2020-08-25,Travel,65.19,5000,A,Major Loss,L,OK,CA,Hesperia,36,Y,AGENT01183,Elisa Guerrero,Swanton,VT,VNDR00176,Mason-Collins,Glendale,AZ
2020-08-30 00:00:00,TXN00002224,A00009115,PLC00005565,2019-11-08,2020-08-13,2020-08-18,Life,89.74,20000,A,Minor Loss,L,GA,MA,Marlborough,46,Y,AGENT01112,Patricia Short,Fremont,CA,VNDR00591,Hoffman-Roberts,Rancho Cordova,CA
2020-08-30 00:00:00,TXN00002225,A00007741,PLC00008996,2016-01-31,2020-08-12,2020-08-17,Motor,117.55,1000,A,Minor Loss,L,MD,GA,Savannah,54,Y,AGENT00566,Paul Ragland,Litchfield Park,AZ,VNDR00046,Anderson Inc,Montgomery,AL
2020-08-30 00:00:00,TXN00002226,A00001690,PLC00007068,2017-08-29,2020-08-16,2020-08-21,Mobile,9.86,600,A,Total Loss,M,MD,CO,Boulder,63,Y,AGENT00516,Jose Wood,Pawlet,VT,,,,
2020-08-30 00:00:00,TXN00002227,A00000559,PLC00007594,2015-01-13,2020-08-28,2020-08-28,Life,90.88,32000,A,Minor Loss,L,AL,CO,Arvada,55,Y,AGENT00749,Richard Melendez,San Gabriel,CA,,,,
2020-08-30 00:00:00,TXN00002228,A00004628,PLC00003408,2017-10-06,2020-08-29,2020-08-29,Property,106.87,17000,A,Minor Loss,L,AK,KY,Louisville,39,Y,AGENT00038,Harold Ward,Pooler,GA,VNDR00553,"Cooper, Lopez and Jones",Peoria,AZ
2020-08-30 00:00:00,TXN00002229,A00001351,PLC00001276,2017-11-08,2020-08-20,2020-08-23,Mobile,11.22,200,A,Total Loss,M,MD,AZ,Glendale,41,Y,AGENT00955,Bryan Dondero,,VT,VNDR00357,Best PLC,Fayetteville,AR
2020-08-30 00:00:00,TXN00002230,A00005017,PLC00004503,2012-11-24,2020-08-23,2020-08-25,Life,79.34,52000,A,Minor Loss,L,AL,VT,Greensboro,35,Y,AGENT00635,Allison Bailey,Nashville,TN,,,,
2020-08-30 00:00:00,TXN00002231,A00004103,PLC00001992,2013-12-02,2020-08-20,2020-08-23,Property,82.14,16000,A,Minor Loss,M,OK,DC,Washington,34,Y,AGENT00808,Barbara Gunn,Nashville,TN,VNDR00332,"Garcia, Payne and Kelley",Grass Valley,CA
2020-08-30 00:00:00,TXN00002232,A00007210,PLC00005031,2012-04-19,2020-08-26,2020-08-27,Mobile,9.4,700,A,Major Loss,M,AL,VT,Essex,61,Y,AGENT00271,John Krammes,Glendale,AZ,,,,
2020-08-30 00:00:00,TXN00002233,A00000507,PLC00003967,2013-10-05,2020-08-27,2020-08-27,Motor,104.57,10000,A,Major Loss,M,AZ,VT,Essex,63,Y,AGENT00827,Craig Baade,Montgomery,AL,VNDR00034,Davis and Sons,Louisville,KY
2020-08-30 00:00:00,TXN00002234,A00008569,PLC00005021,2015-08-01,2020-08-15,2020-08-20,Mobile,7.8,600,A,Total Loss,M,OK,OK,Ardmore,47,Y,AGENT01070,John Dishon,Arvada,CO,VNDR00457,Kramer and Sons,Glendale,AZ
2020-08-30 00:00:00,TXN00002235,A00000795,PLC00009417,2010-07-29,2020-08-15,2020-08-20,Property,154.04,13000,A,Total Loss,M,CA,DC,Washington,56,Y,AGENT00565,Jonathan Onusko,Annapolis,MD,VNDR00354,Stevens-Mills,Washington,DC
2020-08-30 00:00:00,TXN00002236,A00000335,PLC00005486,2017-10-26,2020-08-25,2020-08-26,Mobile,10.16,200,A,Total Loss,M,DC,OK,Edmond,41,Y,AGENT00677,Mary Apilado,Louisville,KY,VNDR00327,"Kelly, Jones and Barnett",Oakland,CA
2020-08-30 00:00:00,TXN00002237,A00004581,PLC00004690,2013-10-06,2020-08-17,2020-08-22,Property,130.01,35000,A,Major Loss,L,CT,CA,Redding,38,Y,AGENT01102,Anne Hunt,Louisville,KY,VNDR00151,Jones Group,Arvada,CO
2020-08-30 00:00:00,TXN00002238,A00002655,PLC00006011,2010-11-15,2020-08-28,2020-08-28,Health,159.02,14000,A,Minor Loss,M,AR,MA,Greenfield,61,Y,AGENT00681,Luciano Urbina,Pasadena,MD,,,,
2020-08-31 00:00:00,TXN00002239,A00003458,PLC00007840,2016-02-13,2020-08-21,2020-08-24,Travel,69.11,5000,A,Major Loss,M,TN,MD,Annapolis,40,Y,AGENT00636,Brenda Bean,Glen Burnie,MD,VNDR00364,Medina-Wilkinson,Baldwin Park,CA
2020-08-31 00:00:00,TXN00002240,A00005352,PLC00003985,2018-11-27,2020-08-21,2020-08-24,Life,68.3,15000,A,Minor Loss,H,DC,CO,Arvada,30,Y,AGENT00811,Rebecca Harness,Hayward,CA,VNDR00383,"Dawson, Taylor and Chavez",Norwood,MA
2020-08-31 00:00:00,TXN00002241,A00008469,PLC00003341,2014-05-28,2020-08-22,2020-08-25,Motor,96.48,4000,A,Minor Loss,L,GA,CA,Hayward,64,Y,AGENT00254,Freda Dudley,Savannah,GA,VNDR00509,Barnes-Fox,Manchester,CT
2020-08-31 00:00:00,TXN00002242,A00009853,PLC00004991,2014-07-22,2020-08-27,2020-08-28,Life,74.01,32000,A,Minor Loss,M,FL,FL,Panama City Beach,25,Y,AGENT01137,Dominique Martin,Nashville,TN,,,,
2020-08-31 00:00:00,TXN00002243,A00008186,PLC00004271,2018-03-03,2020-08-16,2020-08-21,Travel,77.18,5000,A,Major Loss,M,DC,AL,Montgomery,35,Y,AGENT00095,Brenda Poston,Manchester,CT,VNDR00453,Burton PLC,Boulder,CO
2020-08-31 00:00:00,TXN00002244,A00004161,PLC00004357,2011-07-21,2020-08-24,2020-08-26,Travel,57.7,4000,A,Major Loss,L,AR,FL,Panama City,45,Y,AGENT00383,Fredrick Killen,Glendale,AZ,VNDR00068,Moore Group,Arvada,CO
2020-08-31 00:00:00,TXN00002245,A00007608,PLC00004948,2013-10-20,2020-08-15,2020-08-20,Life,95.74,18000,A,Total Loss,M,KY,CT,Manchester,33,Y,AGENT00302,Brenda Trent,Panama City,FL,VNDR00401,"Moore, Fisher and Cardenas",Montgomery,AL
2020-08-31 00:00:00,TXN00002246,A00009093,PLC00000018,2018-07-30,2020-08-14,2020-08-19,Life,88.02,72000,A,Total Loss,H,AR,CT,Manchester,37,Y,AGENT00116,Christopher Allen,Holbrook,MA,VNDR00287,Thompson Inc,Nashville,TN
2020-08-31 00:00:00,TXN00002247,A00009245,PLC00005519,2012-06-01,2020-08-15,2020-08-20,Health,106.51,8000,A,Total Loss,M,AZ,CT,Manchester,29,Y,AGENT00735,Kieth Black,Pasadena,MD,VNDR00314,Clarke Ltd,Hanover,MD
2020-08-31 00:00:00,TXN00002248,A00008333,PLC00007071,2018-08-31,2020-08-20,2020-08-25,Travel,62.53,5000,A,Minor Loss,H,CA,AK,Anchorage,41,Y,AGENT00728,Robert Rusher,Oklahoma City,OK,VNDR00074,Fox-Anderson,Berkeley,CA
2020-08-31 00:00:00,TXN00002249,A00004027,PLC00007000,2016-05-10,2020-08-20,2020-08-25,Health,151.5,8000,A,Major Loss,L,AL,FL,Palm Bay,46,Y,AGENT01103,Linda Ledford,Arvada,CO,VNDR00077,Bartlett-Winters,Savannah,GA
2020-08-31 00:00:00,TXN00002250,A00001847,PLC00002601,2015-02-05,2020-08-14,2020-08-19,Health,121.98,1000,A,Major Loss,M,TN,VT,Stratton,60,Y,AGENT01141,Cynthia Hines,Glendale,AZ,VNDR00282,"Holmes, Bishop and Nunez",Fayetteville,AR
2020-08-31 00:00:00,TXN00002251,A00008530,PLC00007366,2010-06-02,2020-08-13,2020-08-18,Life,55.2,41000,A,Total Loss,L,KY,AR,Fayetteville,63,Y,AGENT00859,Sally Gonzalez,Fayetteville,AR,VNDR00387,Smith-Strickland,Moore,OK
2020-08-31 00:00:00,TXN00002252,A00006225,PLC00005323,2011-10-08,2020-08-30,2020-08-30,Life,92.23,94000,A,Major Loss,M,AK,MA,Burlington,52,Y,AGENT00649,Maria Briggs,Winchester,MA,VNDR00585,Solomon Ltd,Fayetteville,AR
2020-08-31 00:00:00,TXN00002253,A00001661,PLC00008281,2013-05-06,2020-08-26,2020-08-27,Property,129.28,30000,A,Major Loss,L,AR,AL,Montgomery,47,Y,AGENT00652,Emily Kilgore,Savannah,GA,VNDR00344,Lewis Ltd,Montgomery,AL
2020-08-31 00:00:00,TXN00002254,A00001563,PLC00000417,2012-02-20,2020-08-30,2020-08-30,Life,53.11,43000,A,Total Loss,M,MD,FL,Panama City,42,Y,AGENT01173,William Petersen,Evergreen,CO,VNDR00249,"Mora, Bass and Romero",Arvada,CO
2020-08-31 00:00:00,TXN00002255,A00001383,PLC00007985,2018-01-03,2020-08-12,2020-08-17,Health,157.79,15000,A,Major Loss,L,CA,AZ,Glendale,59,Y,AGENT01060,Lesa Minton,Crofton,MD,,,,
2020-08-31 00:00:00,TXN00002256,A00005340,PLC00001378,2018-08-20,2020-08-21,2020-08-24,Travel,67.96,3000,A,Major Loss,L,FL,FL,Port Charlotte,35,N,AGENT00442,John Morrison,Panama City,FL,,,,
2020-09-01 00:00:00,TXN00002257,A00002884,PLC00006949,2010-09-26,2020-08-18,2020-08-23,Property,123.6,13000,A,Minor Loss,M,CA,OK,Oklahoma City,47,Y,AGENT00234,Marvin Ritter,Fayetteville,AR,VNDR00189,Hill LLC,Manchester,CT
2020-09-01 00:00:00,TXN00002258,A00007668,PLC00009559,2017-11-20,2020-08-31,2020-08-31,Travel,83.07,4000,A,Total Loss,L,GA,DC,Washington,28,Y,AGENT00694,Jean Dominguez,Manchester,CT,VNDR00232,"Myers, Hayes and Jones",Savannah,GA
2020-09-01 00:00:00,TXN00002259,A00008456,PLC00003513,2014-07-23,2020-08-22,2020-08-25,Travel,55.79,4000,A,Major Loss,M,CO,DC,Washington,47,N,AGENT00653,William Stewart,Montgomery,AL,VNDR00584,"Garrett, Wagner and Edwards",Midwest City,OK
2020-09-01 00:00:00,TXN00002260,A00009882,PLC00009408,2015-01-09,2020-08-19,2020-08-24,Property,84.22,30000,A,Total Loss,H,OK,CA,Chico,28,Y,AGENT00433,Shawna Bailey,Glendale,AZ,,,,
2020-09-01 00:00:00,TXN00002261,A00009423,PLC00004848,2012-09-18,2020-08-25,2020-08-27,Motor,82.49,10000,A,Total Loss,L,OK,CO,Arvada,34,Y,AGENT00921,Alex Erps,Anchorage,AK,VNDR00152,Morris-Howe,Louisville,KY
2020-09-01 00:00:00,TXN00002262,A00000420,PLC00003846,2019-03-02,2020-08-30,2020-08-30,Travel,77.66,4000,A,Minor Loss,M,OK,TN,Nashville,57,Y,AGENT00922,Rebecca Marr,Glendale,AZ,VNDR00541,Robinson-Hernandez,Louisville,KY
2020-09-01 00:00:00,TXN00002263,A00006000,PLC00002711,2016-07-31,2020-08-17,2020-08-22,Life,96.01,92000,A,Major Loss,L,FL,TN,Nashville,50,Y,AGENT01001,Bradley Bautista,Louisville,KY,,,,
2020-09-01 00:00:00,TXN00002264,A00005951,PLC00004199,2016-08-17,2020-08-23,2020-08-26,Health,115.5,5000,A,Minor Loss,M,MA,FL,Panama City,59,Y,AGENT00414,Christine Carter,Washington,DC,,,,
2020-09-01 00:00:00,TXN00002265,A00009598,PLC00006308,2017-01-16,2020-08-31,2020-08-31,Mobile,9.13,100,A,Minor Loss,M,FL,CA,Oakland,45,Y,AGENT00307,John Roberts,Arvada,CO,VNDR00129,"Norris, Arnold and Young",Homer,AK
2020-09-01 00:00:00,TXN00002266,A00005990,PLC00008014,2013-07-04,2020-08-12,2020-08-17,Life,84.67,55000,A,Minor Loss,M,GA,AZ,Glendale,42,Y,AGENT01032,James Williams,Savannah,GA,VNDR00238,Moore Inc,Fayetteville,AR
2020-09-01 00:00:00,TXN00002267,A00008082,PLC00000955,2011-10-13,2020-08-15,2020-08-20,Health,169.87,5000,A,Minor Loss,M,AL,CO,Arvada,56,Y,AGENT00123,Tanya Fontenot,Arvada,CO,VNDR00006,Wallace Inc,Arvada,CO
